16436
1
LAE03
0	-4.92506
0	-2.82506
0	-5.72506
0	-6.32506
0	-6.82506
0	-15.22506
0	-10.62506
0	-15.82506
0	-11.02506
0	-14.72506
0	-15.12506
0	-8.32506
0.011	-11.52506
0	-16.02506
0	-20.92506
0	-19.62506
0	-18.62506
0	-11.62506
0	-11.42506
0.55	-23.62506
0	-26.02506
1.87	-12.72506
0.33	-7.42506
0.22	-4.02506
0	5.97494
0	-4.02506
0	-9.72506
0	-14.02506
0	-14.32506
0	-13.72506
0.33	-13.62506
0	-11.02506
0	-7.72506
0.011	-2.32506
3.3	-1.82506
7.26	-10.12506
0.55	-7.62506
9.35	-5.22506
12.1	-3.32506
7.26	-4.82506
5.5	-5.52506
2.42	-5.72506
0.22	-6.42506
0	-11.22506
0	-20.82506
3.19	-14.42506
0	-16.32506
0	-14.42506
0	-6.02506
0	0.87494
0	-0.12506
0	1.87494
0	-0.52506
0	-2.52506
0	-6.32506
0	-7.82506
0	-4.62506
0	-1.72506
3.85	0.97494
0	-3.02506
0	-6.22506
5.5	-1.72506
12.65	-2.42506
18.26	-2.92506
5.06	-3.92506
0	-10.12506
2.2	-6.52506
6.49	-5.52506
0	-11.22506
0	-5.92506
0	-6.42506
0	-11.72506
0	-12.32506
0	-9.42506
0	-15.72506
0	-12.62506
0.44	-16.42506
0	-21.22506
0	-18.12506
0	-10.02506
0	-3.82506
0	-0.12506
0	-3.32506
0	-7.92506
0	-7.62506
0	-12.72506
5.39	-7.52506
4.95	-7.62506
3.41	-2.02506
15.07	-1.12506
3.96	-4.32506
0	-2.12506
7.15	-2.52506
3.96	-1.62506
0	-1.82506
3.19	-6.32506
0	-8.32506
0.55	-3.42506
0	-0.22506
0	-2.02506
1.1	-5.62506
0	-9.82506
0.11	-1.82506
0	-1.92506
0	-4.02506
0	-5.12506
14.96	-1.22506
0.11	0.17494
0	-0.02506
0	-3.12506
0	-3.32506
0	-1.32506
0.11	2.37494
0	0.87494
0	-0.32506
0	2.67494
0	4.07494
0	3.27494
0	2.37494
0	2.77494
0	0.37494
9.79	0.97494
0	1.27494
0	4.17494
0	3.77494
0	3.07494
0	3.97494
0	1.67494
2.42	0.07494
0	-1.32506
0	-1.72506
0	-0.42506
0	-0.92506
0	1.07494
0	0.57494
0	2.57494
0	5.87494
0.011	8.27494
0	6.47494
0	6.37494
0	6.67494
0	6.67494
0	5.77494
0	9.97494
0	8.57494
0	8.77494
0	8.17494
0	7.67494
0	8.17494
0	8.27494
12.54	9.07494
4.51	9.47494
8.58	7.47494
4.4	6.87494
0	6.77494
0	6.37494
0	6.27494
0	4.57494
0.22	3.07494
0	5.47494
0	2.97494
4.4	5.37494
1.65	9.77494
11.22	12.97494
15.51	14.07494
4.51	16.37494
0	15.47494
0	15.47494
0	13.27494
0	13.57494
0.011	13.47494
0	13.87494
0	14.27494
0	10.07494
0	7.87494
0	4.07494
6.6	9.57494
0	11.17494
0	10.07494
0.77	9.17494
0.33	8.87494
0.011	7.77494
1.43	7.77494
0	7.57494
0	7.17494
0.88	6.97494
0	8.77494
2.97	8.27494
6.05	11.27494
11.66	10.67494
1.1	10.27494
0.88	10.57494
11.66	12.87494
26.51	8.57494
9.35	9.47494
0	12.87494
0	14.57494
0	17.37494
0	18.57494
0	18.77494
0	16.07494
0	14.57494
0	16.17494
0	19.17494
0	17.47494
0	14.37494
0	16.07494
0	13.37494
0	8.87494
2.53	7.97494
3.96	9.37494
5.83	6.87494
8.36	10.17494
1.21	11.87494
0	11.07494
2.75	9.87494
0.88	9.77494
1.54	10.57494
0	9.97494
0	8.37494
40.7	12.47494
2.42	13.87494
3.41	15.07494
3.74	13.67494
0	15.37494
2.53	13.67494
26.95	14.57494
1.32	14.67494
0.11	12.97494
4.29	15.57494
1.65	11.17494
20.57	13.67494
21.89	13.07494
4.07	12.17494
0	13.87494
0	9.67494
0	10.57494
0	9.57494
0	11.27494
0	8.27494
0.22	7.97494
0	11.57494
0	10.77494
0	12.17494
0	11.47494
0	12.97494
0	12.47494
0	13.17494
0	14.27494
0	14.47494
0	11.27494
0	11.77494
0	9.37494
0	8.17494
0	8.27494
0	7.77494
0	8.07494
0.011	5.87494
1.1	6.97494
2.31	9.07494
0	8.97494
0	7.37494
0	6.37494
0	5.07494
1.98	11.87494
0	12.67494
0	11.87494
0	7.47494
0	10.07494
0	6.77494
0	1.67494
0	1.57494
0	1.87494
0	2.47494
5.17	6.47494
3.52	9.07494
0.011	7.77494
0	7.57494
0	9.27494
0	9.87494
0	4.37494
20.9	8.77494
10.56	7.27494
0.11	3.57494
0	1.97494
0	2.47494
0	1.47494
6.6	7.37494
0	8.27494
0	10.07494
0.66	6.17494
0	1.87494
0	-0.32506
0.22	6.87494
0	11.07494
0	5.27494
0	4.37494
0.011	2.77494
0	9.37494
0	-3.52506
0	-2.52506
0	-3.32506
0	-6.02506
1.1	2.67494
1.1	3.97494
8.03	1.47494
6.49	0.17494
11.88	2.77494
0	2.97494
7.15	3.97494
1.43	0.87494
0	2.37494
0	0.87494
0	-3.72506
0	-3.32506
0	-4.32506
0	-6.12506
0	-5.62506
0	-0.02506
1.87	-1.62506
0.44	4.57494
0	4.37494
0	-2.12506
4.95	-4.62506
4.51	-4.92506
0	-6.92506
3.08	-7.92506
0	-13.82506
0	-12.92506
0	3.87494
0	-4.02506
0	-6.62506
2.97	-8.02506
0	0.27494
0	-3.82506
0	-3.52506
0	-12.42506
0	-17.62506
0	-15.42506
0	-12.42506
2.42	-9.52506
0.011	-13.82506
0	-18.82506
0.011	-7.22506
0	-5.92506
0	-2.42506
0.22	2.87494
2.86	-0.42506
8.03	-2.22506
2.86	-5.82506
0	-11.72506
0	-13.62506
0	-7.72506
0	-0.02506
0	-4.22506
0	-1.22506
0	-8.92506
8.69	-7.72506
0	-4.32506
0	-5.82506
0	-11.62506
0	-8.32506
0.66	-9.62506
0	-3.82506
0	1.27494
0	-1.82506
0	3.27494
0	-1.72506
14.3	-6.02506
1.54	0.27494
1.43	-5.12506
0	-9.62506
0	1.17494
0	-4.32506
0	-5.52506
0.88	-3.32506
0.011	-6.62506
0	-12.72506
0	-17.92506
0	-17.62506
0	-18.92506
0	-18.92506
0	-17.22506
0	-18.02506
0.011	-11.82506
0.011	-9.42506
0	-11.22506
0	-16.52506
0.44	-16.92506
0	-22.02506
0	-19.82506
2.2	-14.02506
2.31	-9.82506
0.33	-9.12506
0	-17.42506
0	-20.52506
0.011	-16.62506
0.22	-17.12506
0.88	-15.92506
6.05	-22.02506
0.77	-13.42506
0.66	-17.22506
0	-11.12506
0.55	-2.72506
3.3	-4.82506
1.43	-6.72506
2.75	-6.72506
1.32	-15.02506
0.22	-15.42506
1.32	-17.22506
3.3	-13.92506
1.21	-12.02506
4.29	-13.62506
0.11	-11.82506
1.98	-8.62506
0.22	-6.92506
0.55	-11.02506
0.011	-11.82506
0.33	-11.92506
0	-10.22506
1.32	-4.92506
1.65	-6.02506
1.65	-5.72506
19.25	-3.12506
0.011	-5.12506
0	-9.42506
0	-10.72506
0.66	-9.52506
0	-15.92506
0	-16.72506
0	-10.42506
0	-12.62506
0	-16.02506
0	-12.62506
0	-12.02506
0	-13.32506
0	-7.72506
0	-5.72506
0.44	-13.02506
0	-2.22506
0	-7.32506
1.1	-6.42506
1.65	-6.52506
6.6	-3.82506
17.71	-2.52506
12.1	-4.12506
4.95	-4.32506
4.62	-4.22506
1.21	-4.82506
2.53	-12.02506
0	-16.32506
0	-4.72506
0	-2.22506
0	-7.22506
0	-4.32506
0	-4.32506
0	-3.12506
0	-0.02506
0	-0.22506
0	-3.32506
0	1.57494
0	3.47494
0	-1.42506
0	0.07494
0	-0.92506
0	-1.82506
11.99	-1.02506
9.13	-1.42506
0.11	-2.32506
0	-3.02506
0	-3.92506
0	-3.92506
0.22	-2.42506
13.31	1.07494
0	0.47494
8.47	-0.02506
8.47	0.57494
8.58	1.97494
0.88	2.97494
0	2.17494
0.011	-0.22506
10.89	0.87494
5.5	1.27494
2.75	3.27494
0.011	1.17494
0.011	2.47494
1.76	-0.42506
0	1.47494
0.33	1.27494
0	0.97494
0	1.07494
0	3.37494
0	4.27494
0	0.97494
0	-0.22506
0	4.67494
0	5.47494
0	1.17494
0	0.87494
0.44	-0.22506
13.2	3.77494
8.25	4.57494
0	8.37494
1.1	8.87494
0	9.37494
0	7.87494
0	7.47494
0	8.27494
0	6.97494
1.21	8.27494
0	6.07494
2.75	7.57494
1.1	7.87494
0.33	6.77494
0	6.47494
0	5.87494
1.32	7.37494
0	7.37494
0	5.17494
12.32	3.97494
10.45	8.27494
1.65	5.27494
0	9.07494
0	11.27494
0	10.87494
1.87	7.97494
14.74	5.37494
5.39	6.67494
0.44	8.57494
0	7.67494
0.11	7.77494
13.97	7.47494
2.75	7.77494
2.42	8.67494
0	6.67494
12.76	7.67494
8.14	11.17494
0	15.47494
19.36	12.77494
9.79	11.37494
7.15	10.57494
1.32	9.37494
6.6	7.37494
2.75	9.17494
5.94	9.17494
3.3	11.17494
2.2	11.67494
0.22	13.57494
0	12.67494
0	11.47494
10.56	10.87494
4.4	8.97494
0.88	7.07494
8.14	10.17494
0.33	8.67494
0.55	10.67494
0	11.17494
0	13.57494
0	14.87494
0	15.37494
5.83	17.47494
10.45	16.77494
11	14.17494
10.67	13.57494
26.95	11.57494
0	11.87494
0	13.87494
0	16.87494
0	17.57494
4.18	12.37494
6.82	11.27494
3.85	11.17494
0.011	13.47494
0	13.77494
0	14.67494
0	15.77494
0	16.97494
0	17.47494
0	18.57494
0	20.17494
0	17.87494
0.99	17.77494
0	15.77494
0	16.67494
0	16.77494
0	13.97494
2.42	15.77494
19.25	13.37494
0.88	13.07494
0	11.87494
2.97	11.17494
4.18	12.67494
1.21	15.97494
15.95	13.67494
1.65	14.17494
0	12.67494
0	9.57494
1.54	11.47494
0.44	8.47494
6.05	13.67494
22.66	14.87494
15.4	14.57494
0	11.77494
0	9.57494
0	10.27494
0	10.77494
0	8.27494
11	11.37494
0	12.17494
10.23	10.37494
3.41	7.97494
0	8.67494
0	9.27494
1.1	10.47494
0	8.77494
0	8.97494
0.55	7.87494
0.33	8.07494
0.11	8.27494
0	9.37494
0	10.27494
0	9.67494
0	10.37494
0	12.47494
0	8.97494
0	10.87494
0	13.07494
0	7.27494
0	9.97494
0	9.57494
0	10.87494
0.55	7.07494
0	0.07494
34.21	7.37494
0	4.47494
0.11	2.67494
0	2.47494
0.011	1.77494
0.11	2.57494
0	5.87494
0.99	10.37494
0	5.87494
0	5.07494
0	4.77494
0	2.07494
1.1	3.57494
0	4.77494
0	2.17494
0	1.77494
0.11	6.17494
0.33	-0.82506
0	-2.22506
0	-2.12506
0	-1.52506
0	0.17494
0	2.37494
0	1.57494
0	5.57494
0	10.97494
0	6.37494
0	2.27494
0	4.37494
0	3.47494
0.55	4.67494
0.55	2.87494
0	0.37494
0	-2.12506
0	-1.42506
0	1.97494
0	3.47494
0	6.17494
0	-0.22506
0	0.07494
0	1.07494
0	-4.32506
2.75	-5.02506
5.5	-1.32506
0	0.97494
0	-2.32506
0	2.77494
0.11	1.77494
1.21	2.47494
0.55	1.97494
0.11	3.17494
0.11	-1.72506
0.11	-1.12506
0	3.97494
1.65	0.67494
0	-5.02506
0	0.37494
0	-1.82506
3.63	-1.22506
0	-0.42506
0	1.37494
0.66	1.87494
0	0.27494
0	-5.12506
0	-5.52506
0	-11.52506
0	-11.62506
0	-12.92506
0	-11.92506
0	-12.42506
0	-15.32506
0.55	-9.82506
0.44	-5.12506
0.88	-7.92506
0	-11.42506
0	-12.92506
0	-7.72506
0	-12.22506
0	-5.22506
0	-2.42506
0	-5.32506
0.11	-2.72506
4.95	-1.82506
9.9	-2.32506
4.4	-1.52506
0.66	-5.42506
7.37	0.67494
6.82	0.97494
9.35	-4.52506
4.29	-14.02506
0	-19.02506
1.98	-12.52506
6.93	-10.52506
7.48	-3.82506
1.21	0.37494
0	-0.72506
0	-3.62506
0	-3.12506
0	-3.42506
0	-2.22506
0	-5.52506
0	-10.52506
0	-10.12506
0	-11.82506
0	-11.72506
2.09	-9.52506
0	-15.22506
0	-14.92506
4.84	-6.52506
1.65	-4.62506
0.11	-3.52506
0	-1.82506
0	0.47494
0	-3.62506
0	-0.52506
0	-5.32506
0	-5.52506
0	6.57494
0	0.77494
0	-7.82506
0	-5.62506
0	-7.32506
0	-4.22506
0	-9.92506
0	-13.42506
0	-13.22506
0.88	-7.62506
2.31	-5.22506
5.61	-4.22506
3.96	-8.92506
0	-15.72506
0	-9.72506
2.42	-8.02506
9.9	-7.62506
7.15	-5.82506
2.64	-6.62506
1.1	-2.92506
0	0.67494
0	-0.92506
2.2	-3.12506
0	-9.82506
0.88	-8.22506
0	-9.92506
1.65	-6.72506
0.33	-6.62506
0	-5.62506
0	2.77494
0	-1.02506
0	-0.82506
0	-0.62506
0.011	0.67494
0	-3.62506
0	-12.12506
0	-11.62506
1.65	-13.62506
0.11	-3.52506
0.44	-5.72506
0	-14.12506
0	-12.52506
0	-13.32506
0	-6.42506
0	-4.92506
0	-6.92506
0	-0.52506
0	1.17494
0	-3.82506
0.88	-5.32506
0	-7.22506
0	-9.42506
0	-11.92506
0	-7.02506
0	-1.32506
0	0.27494
0	-3.32506
1.76	-1.72506
0	-4.02506
1.65	-1.92506
0	-7.82506
0	-4.82506
0	-4.12506
0	-2.02506
0	0.47494
0	-4.32506
0	-2.62506
0	-2.52506
0	-3.52506
0	-3.92506
0	4.67494
0	1.07494
0	0.37494
0	-0.42506
0	5.07494
0	3.57494
0	4.77494
0	7.17494
0	3.97494
0	1.37494
0	2.77494
0.011	-0.62506
0.66	0.77494
0	2.67494
0	2.47494
0	0.87494
0.11	1.47494
0	-1.22506
0	-2.82506
0	-4.82506
16.06	0.57494
0	-0.02506
0	-1.22506
0	-0.12506
0	-3.12506
0	-5.42506
1.54	-2.92506
0	-2.32506
0	-0.62506
0	4.67494
0	1.47494
0	1.97494
0	3.47494
0	1.07494
0	1.97494
1.65	0.97494
3.3	1.67494
1.65	4.77494
0	1.87494
0	3.27494
0	1.67494
0	-0.22506
0	-2.92506
0	-3.62506
3.3	0.07494
0	1.17494
7.26	1.57494
3.3	5.67494
0	2.37494
0	2.47494
0.11	6.67494
12.98	7.37494
1.54	5.07494
13.2	5.77494
9.24	6.57494
4.62	4.57494
8.8	3.07494
0.22	3.17494
0.33	6.17494
0.11	4.17494
0	6.57494
0	5.17494
0	6.97494
0	5.37494
2.75	3.77494
8.69	8.37494
0	8.57494
0.99	8.67494
0.33	10.87494
0	9.37494
6.05	7.67494
0.88	11.37494
0	10.77494
0	13.07494
0	12.37494
0.11	11.97494
2.64	9.37494
65.01	10.07494
3.3	8.27494
7.48	8.47494
0.11	7.87494
0	9.97494
0	11.57494
0	16.77494
0	15.37494
0	9.47494
0.22	10.17494
0	6.37494
0	11.17494
0.011	10.17494
3.41	8.27494
0	8.57494
0	9.57494
0	11.47494
0	13.97494
0	15.47494
0	15.37494
0	16.57494
0	17.47494
0	17.17494
0	16.17494
0	16.67494
0	14.37494
0.55	12.37494
1.43	15.47494
0	16.27494
0.44	17.47494
0	17.77494
0	17.27494
0	16.97494
0	15.47494
0	16.67494
0	17.57494
0	17.97494
21.12	14.77494
10.78	12.77494
0.66	12.57494
4.73	12.47494
1.1	13.67494
1.54	14.17494
2.2	14.17494
0	16.77494
0	16.27494
0	12.87494
13.75	13.07494
2.31	13.67494
0	13.27494
2.42	12.77494
2.53	12.47494
2.09	11.57494
9.68	11.97494
5.5	13.07494
0.011	13.87494
5.28	16.17494
0.011	16.97494
0	17.47494
0	16.47494
0	13.57494
0	13.77494
0.88	13.37494
1.21	14.07494
14.41	12.47494
19.91	7.97494
14.96	8.97494
3.85	11.77494
0	9.37494
0	8.17494
5.17	13.37494
0	13.17494
0	9.77494
0	14.17494
0	13.47494
0	14.47494
0	14.97494
0	13.27494
0	11.47494
0	10.07494
2.09	6.17494
0	7.17494
0	5.67494
0	9.57494
0	9.17494
0	5.87494
0	8.27494
0	10.37494
0	10.97494
0	10.77494
0.88	9.97494
10.78	10.27494
0.011	6.57494
2.75	8.77494
0	8.27494
0	7.47494
3.3	11.47494
0	6.37494
0	10.97494
0	8.77494
0	9.87494
0.99	3.37494
0	3.77494
0	6.07494
0	5.87494
0	11.77494
0	12.07494
0	6.77494
0	8.57494
0	5.77494
0	6.57494
0	4.97494
2.75	6.77494
0.11	3.27494
8.03	1.87494
10.89	3.07494
0.55	3.87494
0	1.97494
0	1.97494
19.91	-0.72506
23.1	0.57494
0.99	2.77494
0	0.97494
0	10.77494
0	5.87494
0	6.37494
0	5.57494
0.11	2.67494
0	3.77494
0	3.37494
0	1.77494
11.55	-2.62506
0	-6.82506
0	-4.82506
0	-5.92506
0	-4.32506
0	-3.12506
0	-7.02506
0	-6.52506
0	-6.42506
0	-8.52506
0	-10.12506
0	-8.92506
0	-8.62506
0	-7.12506
0.011	-5.72506
0.011	2.57494
0	2.77494
0	-1.72506
0	0.27494
0	-1.82506
0	-2.12506
0	-2.02506
0	-1.92506
0	-3.92506
0	-6.72506
0	-2.72506
1.32	2.67494
15.4	-0.02506
0.22	-1.62506
0	0.77494
0	2.77494
0	-3.82506
0	-4.62506
0	-7.12506
3.3	-6.22506
0.55	-15.82506
0.11	-13.82506
11.66	-9.82506
0	-16.32506
0	-12.42506
4.73	-9.62506
0	-6.22506
0	-10.62506
0	-1.42506
17.05	-3.52506
1.1	-7.22506
0	-17.72506
0	-18.22506
0.88	-17.82506
0	-17.92506
0	-21.12506
0	-21.02506
0	-20.42506
0	-14.22506
1.43	-3.42506
0	-4.02506
0	-8.82506
8.03	-5.42506
0.66	-7.42506
1.1	-16.72506
0	-17.42506
0	-2.62506
0	-6.02506
0	-8.32506
5.5	-9.32506
0.66	-6.12506
0	-18.42506
1.65	-10.72506
0	-14.72506
0	-16.62506
1.54	-16.22506
0	-12.62506
8.91	-9.42506
2.42	-7.42506
0.77	-6.82506
0	-8.22506
0	-19.82506
0	-16.12506
0	-7.02506
0	-1.02506
0	-3.12506
0	0.77494
0	-0.52506
0	-7.32506
0	-7.12506
0	-9.82506
0.22	-7.22506
0	-3.82506
2.2	-2.12506
0.22	-2.52506
2.2	-5.32506
3.63	-5.02506
6.6	-4.02506
4.62	-4.32506
6.6	-4.72506
4.84	-5.12506
24.97	-1.92506
5.61	-1.42506
4.51	-6.72506
0	-11.42506
0	-11.32506
0	-6.02506
0	-5.02506
0	-9.82506
0	-10.72506
0	-12.92506
2.75	-7.62506
0	-8.02506
0	-6.92506
0.99	-2.02506
11	-2.32506
7.37	-4.22506
0	-11.12506
1.43	-3.72506
0	-9.32506
3.96	-6.02506
4.51	-3.52506
0.66	-3.02506
0	-5.92506
9.24	-3.82506
3.85	-7.62506
0	-17.62506
0	-18.32506
0	-11.32506
18.15	-6.32506
6.6	-1.02506
0	0.07494
0	-8.82506
0	-4.52506
1.32	-3.52506
2.42	-3.42506
0	-8.02506
0	-14.22506
0	-11.42506
0.011	-8.22506
0	-0.02506
0	-4.22506
0	-6.12506
0	-5.72506
0	-6.22506
0	-8.02506
0	-5.62506
0	-7.82506
0	-5.02506
0.44	-4.42506
0.66	-3.72506
0.22	-4.82506
0.22	-4.22506
0	-3.02506
0	-3.82506
0	-8.42506
0	-11.02506
0	-9.12506
0	-9.82506
0	-8.32506
0	-9.52506
0	-4.02506
0	-4.42506
2.2	-3.12506
7.48	-2.52506
18.04	-0.52506
7.15	-2.12506
1.54	-0.32506
0	-3.22506
0	-4.92506
0	-6.52506
0	-4.72506
0	-2.42506
0	-2.42506
0	0.77494
0	-2.12506
0	-1.52506
0	-0.72506
0	-0.12506
0	-0.52506
0	1.27494
0	1.57494
0	2.87494
0	1.87494
0	3.67494
0	2.77494
0	2.07494
0	1.57494
0	-3.62506
0	-4.12506
0	-2.02506
0	1.27494
0	3.07494
0	4.67494
0	4.77494
0	3.77494
0	3.67494
0	4.27494
0	5.27494
0	3.07494
0	3.67494
0	1.57494
0	3.97494
0	5.17494
0	6.27494
0	5.07494
0	4.87494
0	5.87494
0	7.87494
0	6.47494
0	6.77494
0.44	-0.32506
1.1	0.47494
0	2.87494
0	4.67494
0	6.07494
0	7.07494
0	7.17494
0	8.17494
0	5.77494
0.44	7.97494
0.44	5.57494
0	8.47494
0	8.87494
0	12.37494
0	12.37494
0	13.37494
0	7.57494
3.3	8.27494
3.96	7.87494
1.65	9.67494
1.32	11.17494
0	9.67494
0	10.77494
0	5.57494
0	5.27494
9.9	3.37494
3.08	7.87494
0.99	8.47494
0	8.57494
1.1	5.07494
3.3	8.57494
0	8.27494
0	9.67494
1.43	7.07494
16.28	8.67494
0.11	6.27494
0.99	5.37494
3.19	6.97494
0.11	4.37494
1.87	9.87494
0	14.07494
0	13.37494
0	13.27494
0	15.17494
0	17.67494
0	13.87494
1.43	10.97494
7.15	13.97494
0.88	16.77494
0	17.37494
0	16.57494
0	14.77494
0	16.27494
0.44	8.87494
9.9	10.17494
0	10.17494
0	11.27494
0	14.67494
0	14.07494
3.3	12.07494
7.48	11.87494
18.7	9.07494
0.77	11.37494
0.22	12.47494
3.96	11.07494
0	14.37494
0.66	13.17494
0	13.27494
9.79	13.07494
8.8	12.37494
3.3	11.67494
12.54	11.47494
1.76	12.67494
0.11	8.77494
21.45	11.17494
0.22	12.97494
0	10.97494
0	12.97494
0	11.67494
0	13.17494
1.54	13.67494
0	9.57494
0.55	10.37494
0.33	11.17494
0.44	9.47494
0	10.77494
0.22	11.07494
0	10.37494
0	9.47494
0	10.87494
0	8.87494
3.3	11.37494
0	9.57494
0	10.17494
0	10.27494
0	11.27494
0	12.67494
0	12.47494
0	10.67494
1.32	11.47494
2.2	11.47494
4.84	9.97494
0	11.47494
1.65	10.97494
2.75	14.27494
0	11.67494
0	10.67494
0.11	9.57494
0	9.27494
0	11.37494
0	12.07494
0	10.47494
0.11	11.47494
