This files contains the behavioral limits for LA03 at Langtjern
The performance measure was: NSE
The limits are given for the period: 1982/01/01 to 2013/12/31
The uncertainty quantiles are: 
0.025,0.05,0.5,0.95,0.975
---------------------------------------------------------------------------------------------------
1.64321e-005,1.82947e-005,0.000350415,0.00214696,0.00287117
1.60987e-005,1.7821e-005,0.000346222,0.00212723,0.00284061
1.57774e-005,1.75579e-005,0.000331934,0.00210794,0.00281111
1.56205e-005,1.72668e-005,0.000330512,0.0020892,0.00278261
1.53248e-005,1.76147e-005,0.000321243,0.00207096,0.00275503
1.49919e-005,1.70564e-005,0.000319646,0.0020532,0.00272832
1.46814e-005,1.66083e-005,0.000313203,0.00214204,0.00270244
1.43769e-005,1.61284e-005,0.000305398,0.00212387,0.00267731
1.40783e-005,1.56118e-005,0.000303949,0.00199971,0.00265292
1.39193e-005,1.55486e-005,0.000302318,0.00198342,0.00262923
1.36431e-005,1.51385e-005,0.000300751,0.00196768,0.00260619
1.36012e-005,1.46429e-005,0.000298959,0.00195243,0.00258378
1.33941e-005,1.42768e-005,0.000297804,0.00193357,0.00256197
1.3119e-005,1.50358e-005,0.000634477,0.00909977,0.0136976
1.32558e-005,1.4462e-005,0.000735411,0.00750242,0.0100758
1.30274e-005,1.38162e-005,0.000751911,0.00570076,0.00750765
1.2933e-005,1.35194e-005,0.000702162,0.00477352,0.00626189
1.26794e-005,1.32593e-005,0.000709806,0.00391376,0.00482915
1.24555e-005,1.3072e-005,0.000637985,0.00365538,0.00461587
1.22505e-005,1.28035e-005,0.000631309,0.00316445,0.00371521
1.20645e-005,1.25894e-005,0.000593171,0.00278477,0.0037947
1.18833e-005,1.23403e-005,0.000573457,0.00272775,0.00346027
1.17169e-005,1.21344e-005,0.000550289,0.00251762,0.00342849
1.15715e-005,1.23573e-005,0.000509626,0.00250285,0.00315218
1.12349e-005,1.19054e-005,0.000479259,0.00237601,0.00293427
1.08452e-005,1.22665e-005,0.000450374,0.00231065,0.00295223
1.07656e-005,1.18033e-005,0.000428589,0.00222017,0.00273259
1.0851e-005,1.15693e-005,0.000408008,0.00210454,0.00272715
